mi jo e mije sama . mi tu li kama tawa suno lon tenpo suno sama .	■▁I ■▁have ■▁a ■▁t ■win ■▁brother ■▁.
mi jo e mije sama . mi tu li lon insa pi mama meli pi mi tu .	■▁I ■▁have ■▁a ■▁t ■win ■▁brother ■▁.
mi jo e meli sama .	■▁I ■▁have ■▁sister ■s ■▁.
meli sama tu li pona lukin .	■▁B ■oth ■▁sister ■s ■▁are ■▁pretty ■▁.
jan SO ##WE en meli sama mi li kama wan .	■▁Ge ■or ■ge ■▁married ■▁my ■▁sister ■▁.
jan AN li jo ala e meli sama .	■▁An ■n ■▁has ■▁no ■▁sister ■▁.
moku suwi li pona tawa meli sama mi .	■▁My ■▁sister ■▁likes ■▁swe ■ets ■▁.
mi jo e meli sama sin .	■▁I ■▁have ■▁another ■▁sister ■▁.
meli sama mi li jo e mije .	■▁My ■▁sister ■▁is ■▁married ■▁.
jan mute li sona e meli sama mi .	■▁My ■▁sister ■▁is ■▁famous ■▁.
mi lukin e meli sama pi mije ni , la mi toki e ni : meli ni li lili .	■▁His ■▁sister ■▁looks ■▁young ■▁.
ona en meli sama mi li kama wan .	■▁He ■▁married ■▁my ■▁sister ■▁.
ona li meli sama sina anu seme ?	■▁Is ■▁she ■▁your ■▁sister ■▁?
meli sama sina li pilin seme ?	■▁How ■▁'s ■▁your ■▁sister ■▁?
ona mute li meli sama mi .	■▁They ■▁are ■▁my ■▁sister ■s ■▁.
mi jo e meli sama wan .	■▁I ■▁have ■▁one ■▁sister ■▁.
tenpo mute la meli sama mi li pana e telo oko .	■▁My ■▁sister ■▁often ■▁c ■ries ■▁.
meli sama mi li pana e telo oko lon tenpo mute .	■▁My ■▁sister ■▁often ■▁c ■ries ■▁.
ona li meli sama mi .	■▁She ■▁'s ■▁my ■▁sister ■▁.
meli ni li jan sama mi .	■▁She ■▁'s ■▁my ■▁sister ■▁.
meli sama tu li jo e linja jelo .	■▁B ■oth ■▁sister ■s ■▁are ■▁bl ■ond ■es ■▁.
meli sama sina li lon seme ?	■▁Where ■▁is ■▁your ■▁sister ■▁?
mi jo e meli sama ala .	■▁I ■▁have ■▁no ■▁sister ■s ■▁.
meli ni li jo e meli sama tu .	■▁She ■▁has ■▁two ■▁sister ■s ■▁.
mije ni li jo e meli sama tu .	■▁He ■▁has ■▁two ■▁sister ■s ■▁.
mi jo e meli sama .	■▁I ■▁have ■▁a ■▁sister ■▁.
moku suwi li pona mute tawa meli sama mi .	■▁My ■▁sister ■▁loves ■▁swe ■ets ■▁.
o pini e ni : sina utala e meli sama sina .	■▁Stop ■▁h ■itting ■▁your ■▁sister ■▁.
mi meli sama sina .	■▁I ■▁'m ■▁your ■▁sister ■▁.
meli sama mi li olin ala e mi .	■▁My ■▁sister ■▁hat ■es ■▁me ■▁.
meli sama mi li open e pana pi telo oko .	■▁My ■▁sister ■▁started ■▁cry ■ing ■▁.
jan IN li jo e meli sama tu wan .	■▁In ■▁has ■▁three ■▁sister ■s ■▁.
mi olin ala e meli sama mi .	■▁I ■▁hate ■▁my ■▁sister ■▁.
o awen tawa kama pi meli sama sina .	■▁Wa ■it ■▁for ■▁your ■▁sister ■▁.
meli sama tu li jan pi nasin lawa .	■▁B ■oth ■▁sister ■s ■▁are ■▁law ■y ■ers ■▁.
meli sama tu li lon ni .	■▁B ■oth ■▁sister ■s ■▁were ■▁there ■▁.
meli ni li olin e meli sama ona .	■▁She ■▁res ■pected ■▁her ■▁sister ■▁.
meli ni li utala e meli sama ona .	■▁She ■▁hit ■▁her ■▁sister ■▁.
mi mute li pona lon .	■▁We ■▁'re ■▁really ■▁good ■▁.
lili la ni li tan sina .	■▁It ■▁'s ■▁part ■ly ■▁your ■▁fau ■lt ■▁.
o lawa tawa mi lon sitelen ma ni .	■▁Can ■▁you ■▁show ■▁me ■▁where ■▁I ■▁am ■▁on ■▁this ■▁m ■ap ■▁?
jan NU ##TUN li ante ala e wile ona .	■▁N ■ut ■un ■▁did ■▁n't ■▁change ■▁his ■▁pl ■ans ■▁.
mi ali li sona e ala .	■▁We ■▁'re ■▁all ■▁stupid ■▁.
jan O ##LU ##KIN li kute ala kepeken kute wan .	■▁O ■l ■uk ■in ■▁is ■▁de ■af ■▁in ■▁one ■▁ear ■▁.
jan WA ##JE li sona ala e jan ME ##WI sama mi .	■▁Wa ■je ■▁does ■▁n't ■▁know ■▁Mary ■▁as ■▁well ■▁as ■▁I ■▁do ■▁.
tenpo pi suli seme la sina ken awen ?	■▁How ■▁long ■▁can ■▁you ■▁stay ■▁?
jan NO ##PO ##TUN li sitelen e ni .	■▁N ■op ■ot ■un ■▁pain ■ted ■▁that ■▁.
sina wile kute e seme ?	■▁What ■▁would ■▁you ■▁like ■▁to ■▁hear ■▁?
jan ni li jan seme ?	■▁Who ■▁was ■▁that ■▁?
jan KON ##PE li mama pi mije lili .	■▁Kon ■pe ■▁has ■▁a ■▁son ■▁.
mi pilin e ni : ona li suli ala .	■▁I ■▁do ■▁n't ■▁think ■▁it ■▁means ■▁anything ■▁.
mi kama suli lon ma ni .	■▁This ■▁is ■▁where ■▁I ■▁gre ■w ■▁up ■▁.
tawa lukin la jan TO ##MO li ike sijelo .	■▁Tom ■o ■▁is ■▁looking ■▁ill ■▁.
mi lukin e meli sama pi meli ni , la mi toki e ni : meli ni li lili .	■▁Her ■▁sister ■▁looks ■▁young ■▁.
meli ni li utala e selo pi meli sama ona kepeken palisa luka .	■▁She ■▁p ■in ■ch ■ed ■▁her ■▁sister ■▁.
ona mute li meli sama ala .	■▁They ■▁are ■▁not ■▁sister ■s ■▁.
jan MON li jo e meli sama tu .	■▁Mon ■▁has ■▁two ■▁sister ■s ■▁.
meli ni li kalama e nimi pi meli sama ona .	■▁She ■▁called ■▁her ■▁sister ■▁.
mi sona e meli sama pi meli ni .	■▁I ■▁know ■▁her ■▁sister ■▁.
meli sama sina li lon ala lon ni ?	■▁Is ■▁your ■▁sister ■▁here ■▁?
meli sama sina li lon ni anu seme ?	■▁Is ■▁your ■▁sister ■▁here ■▁?
meli sama sina li lape lon tenpo ni .	■▁Your ■▁sister ■▁'s ■▁sleep ■ing ■▁.
tenpo ni la meli sama sina li lape .	■▁Your ■▁sister ■▁'s ■▁sleep ■ing ■▁.
meli sama sina li pona lukin .	■▁Your ■▁sister ■▁is ■▁at ■tra ■ct ■ive ■▁.
tenpo pini la jan TE ##TO ##PON li jo e meli sama tu wan .	■▁T ■et ■op ■on ■▁had ■▁three ■▁sister ■s ■▁.
jan NI ##WAN li jo e meli sama ala .	■▁Ni ■wan ■▁has ■▁no ■▁sister ■s ■▁.
jan NUN li jo e meli sama wan .	■▁Nun ■▁has ■▁a ■▁sister ■▁.
tenpo pini la jan LU ##PE li olin e meli sama ona .	■▁L ■up ■e ■▁loved ■▁his ■▁sister ■▁.
jan PE li olin e meli sama ona lon tenpo pini .	■▁Pe ■▁loved ■▁his ■▁sister ■▁.
meli sama mi li lukin e ilo pi sitelen tawa .	■▁My ■▁sister ■▁watch ■es ■▁t ■ele ■v ■ision ■▁.
jan LUN ##WI li tawa poka jan ME ##WI .	■▁Lun ■wi ■▁follow ■ed ■▁Mary ■▁.
jan lili ni li meli sama mi .	■▁That ■▁child ■▁is ■▁my ■▁sister ■▁.
tenpo ala la mi tawa tomo pi meli sama mi .	■▁I ■▁never ■▁visit ■▁my ■▁sister ■▁.
meli sama mi en jan olin ona li kama wan .	■▁My ■▁sister ■▁'s ■▁getting ■▁married ■▁.
jan ME ##WI li meli sama pi jan PU ##JAN .	■▁Mary ■▁is ■▁Pu ■jan ■o ■▁'s ■▁sister ■▁.
o lukin e pali pi meli sama sina , o pali sama .	■▁F ■ollow ■▁your ■▁sister ■▁'s ■▁exam ■ple ■▁.
open pi tenpo suno ali la meli sama mi li telo e sijelo ona .	■▁My ■▁sister ■▁show ■ers ■▁every ■▁morning ■▁.
tenpo suno ni la meli sama sina li pilin seme ?	■▁How ■▁'s ■▁your ■▁sister ■▁today ■▁?
mi jo e meli sama . mama pi mi tu li mama pi mi tu lon tenpo sama .	■▁I ■▁have ■▁a ■▁t ■win ■▁sister ■▁.
meli sama mi li moli lon tenpo sike pini .	■▁My ■▁sister ■▁died ■▁last ■▁year ■▁.
tenpo sike pini la meli sama mi li moli .	■▁My ■▁sister ■▁died ■▁last ■▁year ■▁.
sina olin ala olin e meli sama sina ?	■▁Do ■▁you ■▁like ■▁your ■▁sister ■▁?
sina olin e meli sama sina anu seme ?	■▁Do ■▁you ■▁like ■▁your ■▁sister ■▁?
mi pali ike tawa meli sama mi .	■▁I ■▁am ■▁an ■n ■o ■ying ■▁my ■▁sister ■▁.
meli sama mi li pali ike tawa mi .	■▁My ■▁sister ■▁is ■▁b ■ug ■g ■ing ■▁me ■▁.
meli sama mi li musi poka sitelen jan lili .	■▁My ■▁sister ■▁pl ■ays ■▁with ■▁do ■ll ■s ■▁.
mi sama meli sama mi .	■▁I ■▁am ■▁like ■▁my ■▁sister ■▁.
meli sama sina li awen ala awen lon ni ?	■▁Does ■▁your ■▁sister ■▁live ■▁there ■▁?
meli sama sina li awen lon ni anu seme ?	■▁Does ■▁your ■▁sister ■▁live ■▁there ■▁?
meli sama sina li pali ala pali lon ni ?	■▁Does ■▁your ■▁sister ■▁work ■▁there ■▁?
meli sama sina li pali lon ni anu seme ?	■▁Does ■▁your ■▁sister ■▁work ■▁there ■▁?
meli sama sina li kama sona ala sona lon ni ?	■▁Does ■▁your ■▁sister ■▁study ■▁there ■▁?
meli sama sina li kama sona lon ni anu seme ?	■▁Does ■▁your ■▁sister ■▁study ■▁there ■▁?
meli sama sina li pana e sona lon ni anu seme ?	■▁Does ■▁your ■▁sister ■▁teach ■▁there ■▁?
mije ni li olin e meli sama mi .	■▁This ■▁man ■▁loves ■▁my ■▁sister ■▁.
meli sama pi meli ni li awen lon ma SU ##KO ##SI .	■▁Her ■▁sister ■▁lives ■▁in ■▁S ■c ■ot ■land ■▁.
meli sama tu pi mije ni li pona lukin .	■▁His ■▁sister ■s ■▁are ■▁both ■▁beautiful ■▁.
jan li nimi e meli mute ni " meli sama " .	■▁They ■▁call ■▁them ■▁" ■▁the ■▁sister ■s ■▁. ■▁"
ona li meli sama mi . taso mama mi wan taso li mama ona .	■▁She ■▁'s ■▁my ■▁half ■▁- ■▁sister ■▁.
tenpo mute seme la meli sama sina li sike e suno ?	■▁How ■▁old ■▁is ■▁your ■▁sister ■▁?
jan ME ##WI li meli sama ala mi .	■▁Mary ■▁is ■▁n't ■▁my ■▁sister ■▁.
ona li meli sama ala mi .	■▁She ■▁'s ■▁not ■▁my ■▁sister ■▁.
sina ken ala pakala e meli sama sina .	■▁You ■▁can ■▁not ■▁hit ■▁your ■▁sister ■▁.
meli sama sina li moli lon nasin seme ?	■▁How ■▁did ■▁your ■▁sister ■▁die ■▁?
nasin seme la meli sama sina li moli ?	■▁How ■▁did ■▁your ■▁sister ■▁die ■▁?
musi kulupu li open lon tenpo ni kin .	■▁The ■▁party ■▁is ■▁just ■▁beg ■inning ■▁.
meli sama mi li pali e ijo ike mute tawa jan ali .	■▁My ■▁sister ■▁is ■▁so ■▁an ■n ■o ■ying ■▁.
mi meli sama pi jan TA ##TU .	■▁I ■▁'m ■▁T ■atu ■▁'s ■▁sister ■▁.
meli sama mute li olin ala e sama .	■▁The ■▁sister ■s ■▁hate ■▁each ■▁other ■▁.
meli sama mi li kama jo ike e len mi .	■▁My ■▁sister ■▁st ■ole ■▁my ■▁clothes ■▁.
meli sama olin o , mi olin e sina .	■▁I ■▁love ■▁you ■▁, ■▁de ■ar ■▁sister ■▁.
mi jo e meli sama tu wan . ona li lili . mi suli .	■▁I ■▁have ■▁three ■▁young ■er ■▁sister ■s ■▁.
toki pi meli sama mi tawa mi li lon ala .	■▁My ■▁sister ■▁lie ■d ■▁to ■▁me ■▁.
jan ME ##WI en jan LI ##SA li meli sama .	■▁Mary ■▁and ■▁Alice ■▁are ■▁sister ■s ■▁.
meli lili li ken e ni : waso li tawa weka .	■▁The ■▁girl ■▁let ■▁the ■▁bir ■d ■▁l ■oo ■se ■▁.
jan PA en mama mama meli ona li tawa tomo pi esun lipu .	■▁Pa ■▁and ■▁his ■▁grand ■m ■other ■▁went ■▁to ■▁the ■▁book ■st ■ore ■▁.
jan JON ##WE li tawa tomo pi esun lipu poka mama mama meli ona .	■▁Jon ■we ■▁and ■▁his ■▁grand ■m ■other ■▁went ■▁to ■▁the ■▁book ■st ■ore ■▁.
jan seme li lukin e soweli tomo sina ?	■▁Who ■▁will ■▁look ■▁after ■▁your ■▁dog ■▁?
ona li mama mije mi ala , li mama sama mi .	■▁He ■▁is ■▁not ■▁my ■▁father ■▁but ■▁my ■▁un ■cle ■▁.
ken la jan TA li weka tan lukin .	■▁Ta ■▁seems ■▁to ■▁have ■▁dis ■app ■ear ■ed ■▁.
ken la jan KI ##SO ##SA li weka tan oko .	■▁K ■is ■os ■a ■▁seems ■▁to ■▁have ■▁dis ■app ■ear ■ed ■▁.
tenpo ala la mije ni li toki e pakala .	■▁He ■▁never ■▁speaks ■▁of ■▁the ■▁accident ■▁.
meli ni li musi mute lon kulupu pi tomo sona . meli ante li musi lili .	■▁She ■▁is ■▁the ■▁happ ■ie ■st ■▁in ■▁her ■▁class ■▁.
tenpo pimeja pini la mi awen poka ala lape .	■▁I ■▁was ■▁up ■▁all ■▁night ■▁.
jan KA ##ME li mama pona .	■▁K ■ame ■▁is ■▁a ■▁good ■▁father ■▁.
sina suli . taso mije ni li suli mute kin .	■▁You ■▁are ■▁tall ■▁, ■▁but ■▁he ■▁is ■▁still ■▁tall ■er ■▁.
sina jo e mute seme pi ilo sitelen kepeken suno ?	■▁How ■▁many ■▁c ■amer ■as ■▁do ■▁you ■▁have ■▁?
mi pali e ona tan ni : mi wile sona .	■▁I ■▁did ■▁it ■▁out ■▁of ■▁cur ■i ■os ■ity ■▁.
mi pali e ni tan wile sona .	■▁I ■▁did ■▁it ■▁out ■▁of ■▁cur ■i ■os ■ity ■▁.
mi wile ala e ni : sina pilin monsuta wawa .	■▁I ■▁do ■▁n't ■▁want ■▁you ■▁to ■▁p ■an ■ic ■▁.
jan pi pona sijelo li toki e ni : ona li wile kipisi e sijelo .	■▁The ■▁doctor ■▁said ■▁it ■▁'ll ■▁be ■▁ne ■cess ■ary ■▁to ■▁o ■per ■ate ■▁.
len pi noka anpa ni li pakala lili e noka anpa mi .	■▁These ■▁shoes ■▁hurt ■▁me ■▁a ■▁little ■▁.
tenpo ala la jan TO li jo e sitelen pi nimi mi lon lawa ona .	■▁To ■▁can ■▁never ■▁remember ■▁how ■▁to ■▁sp ■ell ■▁my ■▁name ■▁.
mama mama mije mi li toki e nimi lili lon tenpo suli mute .	■▁My ■▁grand ■f ■ather ■▁speaks ■▁very ■▁slow ■ly ■▁.
jan KEN ##KE li utala toki poka meli ona .	■▁Ken ■ke ■▁is ■▁b ■ick ■er ■ing ■▁with ■▁his ■▁wife ■▁.
tenpo ala la mi pilin e ni : mi lukin sin e sinpin lawa sina .	■▁I ■▁never ■▁thought ■▁I ■▁'d ■▁see ■▁your ■▁face ■▁again ■▁.
mi toki e ni : mije ni li sona e kon .	■▁I ■▁have ■▁the ■▁im ■press ■ion ■▁that ■▁he ■▁knows ■▁the ■▁secret ■▁.
mije ni li awen kepeken len lawa ona .	■▁He ■▁kept ■▁his ■▁hat ■▁on ■▁.
sina ken ala ken toki e ni lon tenpo sin ?	■▁Can ■▁you ■▁say ■▁that ■▁again ■▁?
sina ken toki e ni lon tenpo sin anu seme ?	■▁Can ■▁you ■▁say ■▁that ■▁again ■▁?
mi wile weka tan oko e mani mi . taso lon seme ? mi ken sona ala e ni kin .	■▁I ■▁could ■▁n't ■▁think ■▁of ■▁a ■▁good ■▁place ■▁to ■▁h ■ide ■▁my ■▁money ■▁.
lipu TA ##TO ##WE ##PA li pana e nasin jan .	■▁Tatoeba ■▁is ■▁c ■ult ■ure ■▁.
mije ni li tawa poka meli sama ona .	■▁He ■▁took ■▁his ■▁sister ■▁along ■▁.
ona li meli sama pi jan SEN .	■▁She ■▁'s ■▁Sen ■▁'s ■▁sister ■▁.
mi lukin e meli sama mi lon ni .	■▁I ■▁saw ■▁my ■▁sister ■▁there ■▁.
ni la mi lukin e meli sama mi .	■▁I ■▁saw ■▁my ■▁sister ■▁there ■▁.
meli sama mi li seli e moku lon open pi tenpo suno .	■▁My ■▁sister ■▁will ■▁pre ■p ■are ■▁breakfast ■▁.
meli sama mi li jo e oko pona ale .	■▁My ■▁sister ■▁has ■▁perfect ■▁vis ■ion ■▁.
meli sama mi li jo e lukin pona ale .	■▁My ■▁sister ■▁has ■▁perfect ■▁vis ■ion ■▁.
meli sama mi li jo e pali .	■▁My ■▁sister ■▁has ■▁a ■▁job ■▁.
meli sama mi li jo e noka suli .	■▁My ■▁sister ■▁has ■▁long ■▁le ■gs ■▁.
meli sama mi li sama mama meli mi .	■▁My ■▁sister ■▁res ■em ■bl ■es ■▁my ■▁mother ■▁.
meli sama tu li pona lukin a !	■▁B ■oth ■▁sister ■s ■▁are ■▁very ■▁beautiful ■▁.
mi jo e meli sama tu . ona li suli . mi lili .	■▁I ■▁have ■▁two ■▁older ■▁sister ■s ■▁.
meli sama lili sina li pilin seme ?	■▁How ■▁'s ■▁your ■▁little ■▁sister ■▁?
mije ni li jo e meli sama tu wan . ni li suli . ona li lili .	■▁He ■▁has ■▁three ■▁older ■▁sister ■s ■▁.
ona li meli sama mi , li suli . mi lili .	■▁She ■▁'s ■▁my ■▁older ■▁sister ■▁.
sina jo ala jo e meli sama mute ?	■▁Do ■▁you ■▁have ■▁any ■▁sister ■s ■▁?
sina jo e meli sama mute anu seme ?	■▁Do ■▁you ■▁have ■▁any ■▁sister ■s ■▁?
meli sama mi li weka e selo kili .	■▁My ■▁sister ■▁she ■ll ■ed ■▁the ■▁be ■ans ■▁.
meli sama mi li pona e selo pi len noka mi kepeken ilo kiwen seli .	■▁My ■▁sister ■▁ir ■ons ■▁my ■▁p ■ants ■▁.
jan PE li jo e meli sama tu wan , li lili . ona mute li suli .	■▁Pe ■▁has ■▁three ■▁older ■▁sister ■s ■▁.
mi meli sama sina . mi suli . sina lili .	■▁I ■▁am ■▁your ■▁older ■▁sister ■▁.
meli sama sina li jo ala jo e jan lili ?	■▁Does ■▁your ■▁sister ■▁have ■▁children ■▁?
meli sama sina li jo e jan lili anu seme ?	■▁Does ■▁your ■▁sister ■▁have ■▁children ■▁?
sina meli sama mi ala .	■▁You ■▁are ■▁not ■▁my ■▁sister ■▁.
meli sama mi li jo e soweli tomo .	■▁My ■▁sister ■▁has ■▁a ■▁dog ■▁.
jan SAN li jo e meli sama tu wan . ni li lili . ona li suli .	■▁San ■▁has ■▁three ■▁young ■er ■▁sister ■s ■▁.
sina olin ala olin e meli sama mi ?	■▁Do ■▁you ■▁love ■▁my ■▁sister ■▁?
sina olin e meli sama mi anu seme ?	■▁Do ■▁you ■▁love ■▁my ■▁sister ■▁?
meli sama mi li lili . mi suli . jan mute li sona e ona .	■▁My ■▁young ■er ■▁sister ■▁is ■▁famous ■▁.
meli sama mi li pali lon tomo pi pona sijelo . ona li pana e pona tawa jan pi pona sijelo .	■▁My ■▁sister ■▁is ■▁a ■▁nur ■se ■▁.
